Station: Rigi-Seebodenalp
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
11.04.2022 08:00;95.9;1.1;0.3;0.20;1.1;0.6;;1217.5;1.2;3.6;0.0;282.9
11.04.2022 09:00;96.6;1.2;0.3;0.10;1.0;0.6;;1316.2;1.4;4.4;0.0;476.1
11.04.2022 10:00;84.5;3.6;0.3;0.20;1.6;1.0;;2799.5;5.0;5.6;0.0;643.0
11.04.2022 11:00;64.7;8.1;0.4;0.20;4.2;2.8;;4881.2;12.4;6.1;0.0;735.4
11.04.2022 12:00;76.7;6.7;0.3;0.20;5.1;3.1;;4638.1;9.6;7.1;0.0;840.4
11.04.2022 13:00;75.7;8.3;0.4;0.20;6.0;3.6;;5969.9;11.9;9.7;0.0;892.3
11.04.2022 14:00;78.7;9.2;0.4;0.20;7.0;4.2;;6873.2;12.4;10.4;0.0;730.4
11.04.2022 15:00;88.7;8.1;0.4;0.20;7.2;4.1;;7236.8;10.5;12.0;0.0;719.8
11.04.2022 16:00;92.6;8.9;0.4;0.20;6.6;4.1;;7234.4;11.0;12.7;0.0;537.1
11.04.2022 17:00;87.4;12.5;0.5;0.20;10.5;6.4;;7582.3;14.9;11.9;0.0;316.3
11.04.2022 18:00;89.0;11.5;0.4;0.20;7.6;5.1;;6951.4;12.6;11.4;0.0;155.5
11.04.2022 19:00;86.6;11.5;0.4;0.20;8.2;5.1;;6318.6;11.9;9.1;0.0;43.5
11.04.2022 20:00;88.2;11.1;0.3;0.20;8.2;5.1;;5786.4;11.1;8.5;0.0;-0.6
11.04.2022 21:00;84.2;9.4;0.3;0.20;8.2;5.4;;5461.5;9.5;8.3;0.0;-1.6
11.04.2022 22:00;84.4;8.8;0.4;0.20;8.0;5.4;;4964.9;8.9;8.1;0.0;-1.4
11.04.2022 23:00;89.6;6.9;0.3;0.20;7.4;4.6;;4459.5;6.9;7.9;0.0;-1.3
12.04.2022 00:00;95.1;3.9;0.3;0.20;5.0;2.8;;3627.1;3.9;8.6;0.0;-1.3
12.04.2022 01:00;102.8;2.5;0.3;0.20;3.8;1.8;;3229.4;2.5;9.6;0.0;-1.3
12.04.2022 02:00;101.7;2.5;0.3;0.20;4.1;1.8;;3199.5;2.5;9.3;0.0;-2.1
12.04.2022 03:00;98.8;2.8;0.3;0.20;4.2;2.0;;3235.4;2.8;8.4;0.0;-1.8
12.04.2022 04:00;96.0;3.0;0.3;0.20;4.4;2.2;;3172.5;3.0;8.1;0.0;-1.8
12.04.2022 05:00;98.6;2.4;0.3;0.20;4.1;1.8;;2905.4;2.5;8.3;0.0;-1.5
12.04.2022 06:00;100.4;2.4;0.3;0.20;3.6;1.8;;2795.0;2.4;8.7;0.0;0.8
12.04.2022 07:00;96.4;2.0;0.3;0.20;3.4;1.6;;2468.8;2.1;8.8;0.0;90.1
12.04.2022 08:00;99.3;2.2;0.4;0.20;3.5;1.6;;2442.0;2.3;11.0;0.0;247.5
12.04.2022 09:00;97.5;2.3;0.3;0.20;3.1;1.6;;2505.1;2.4;11.6;0.0;424.4
12.04.2022 10:00;94.7;3.0;0.3;0.20;3.8;1.8;;2723.7;3.4;11.7;0.0;496.5
12.04.2022 11:00;76.4;7.7;0.6;0.20;6.1;3.2;;5668.9;10.1;11.3;0.0;583.9
12.04.2022 12:00;76.4;9.9;1.0;0.20;9.7;5.6;;7109.5;13.0;11.8;0.0;698.3
12.04.2022 13:00;85.1;9.1;0.9;0.20;10.7;6.1;;7271.8;11.6;14.0;0.0;845.9
12.04.2022 14:00;92.6;8.2;0.7;0.20;11.9;6.4;;6844.0;9.9;15.0;0.0;716.8
12.04.2022 15:00;100.4;8.6;1.0;0.20;18.4;11.1;;11681.7;9.8;16.6;0.0;595.4
12.04.2022 16:00;106.1;9.5;0.9;0.30;30.1;20.6;;15776.1;10.3;16.6;0.0;396.1
12.04.2022 17:00;96.9;10.5;0.7;0.30;17.4;10.6;;9862.1;11.6;16.0;0.0;312.3
12.04.2022 18:00;85.7;6.2;0.5;0.20;12.7;5.8;;5283.5;6.6;15.7;0.0;124.5
12.04.2022 19:00;95.8;3.5;0.4;0.20;9.6;3.3;;4128.7;3.6;15.0;0.0;39.7
12.04.2022 20:00;103.4;4.2;0.4;0.20;6.7;3.0;;4667.7;4.3;14.3;0.0;-0.4
12.04.2022 21:00;107.3;4.2;0.5;0.20;7.2;2.9;;4476.4;4.2;14.5;0.0;-1.1
12.04.2022 22:00;103.1;3.9;0.5;0.20;7.8;3.3;;4048.8;4.0;13.5;0.0;-1.3
12.04.2022 23:00;103.2;3.6;0.5;0.20;11.0;3.5;;3407.4;3.6;14.2;0.0;-1.4
13.04.2022 00:00;97.4;3.0;0.5;0.20;11.6;3.7;;2893.9;3.0;13.4;0.0;-0.9
13.04.2022 01:00;99.1;2.3;0.4;0.20;15.5;4.5;;2225.0;2.3;14.1;0.0;-1.0
13.04.2022 02:00;99.6;3.9;0.5;0.20;7.4;3.1;;3260.9;3.9;12.4;0.0;-1.6
13.04.2022 03:00;95.3;4.8;0.5;0.20;6.9;3.2;;3533.3;4.8;11.4;0.0;-1.6
13.04.2022 04:00;88.6;6.8;0.8;0.20;10.2;5.3;;4311.4;6.8;10.5;0.0;-1.8
13.04.2022 05:00;98.9;3.6;0.6;0.20;7.6;2.8;;3100.9;3.6;10.9;0.0;-1.4
13.04.2022 06:00;100.2;2.5;0.4;0.20;7.5;2.5;;2423.6;2.5;10.7;0.0;1.4
13.04.2022 07:00;98.3;2.6;0.4;0.20;7.4;2.4;;2412.9;2.6;10.6;0.0;67.3
13.04.2022 08:00;92.2;3.4;0.5;0.20;7.5;2.6;;2700.5;3.6;12.2;0.0;230.2
13.04.2022 09:00;95.2;3.9;0.8;0.20;7.5;2.8;;3244.7;4.5;13.6;0.0;422.9
13.04.2022 10:00;100.6;3.6;0.7;0.20;8.8;2.9;;3555.1;4.2;13.3;0.0;601.6
13.04.2022 11:00;103.4;4.0;0.7;0.20;9.0;3.2;;5316.9;4.5;14.1;0.0;753.2
13.04.2022 12:00;107.8;5.4;0.9;0.20;12.6;5.1;;11413.9;6.1;14.4;0.0;788.9
13.04.2022 13:00;108.0;7.1;1.1;0.20;13.4;6.0;;15332.0;8.1;15.3;0.0;807.1
13.04.2022 14:00;111.7;7.9;1.4;0.20;16.4;7.6;;20383.2;9.0;16.2;0.0;785.4
13.04.2022 15:00;119.4;7.2;1.2;0.20;14.5;7.2;;15511.6;7.9;16.6;0.0;717.9
13.04.2022 16:00;124.7;6.6;1.0;0.20;14.0;6.7;;11689.3;7.0;17.6;0.0;608.6
13.04.2022 17:00;131.3;7.1;1.0;0.20;14.4;7.0;;9876.0;7.4;18.0;0.0;415.6
13.04.2022 18:00;135.2;9.1;1.0;0.20;17.8;8.8;;8846.4;9.4;17.7;0.0;249.2
13.04.2022 19:00;130.2;9.9;0.8;0.20;18.5;9.5;;7807.6;10.1;15.6;0.0;63.5
13.04.2022 20:00;126.7;9.4;0.6;0.20;17.3;9.1;;6560.3;9.5;13.2;0.0;-0.3
13.04.2022 21:00;122.6;9.1;0.6;0.20;16.5;8.8;;6793.7;9.1;13.6;0.0;-1.4
13.04.2022 22:00;119.8;8.6;0.8;0.20;16.5;8.2;;6791.1;8.6;12.8;0.0;-1.2
13.04.2022 23:00;117.4;7.8;0.9;0.20;14.5;6.0;;6693.5;7.8;13.4;0.0;-1.6
14.04.2022 00:00;113.5;6.6;0.8;0.20;13.6;5.5;;5825.7;6.7;12.6;0.0;-1.6
14.04.2022 01:00;107.3;5.6;0.6;0.20;13.3;4.9;;4894.6;5.7;12.0;0.0;-1.7
14.04.2022 02:00;102.2;5.1;0.5;0.20;13.5;5.0;;4241.8;5.2;11.2;0.0;-1.4
14.04.2022 03:00;100.9;5.0;0.5;0.20;13.7;5.2;;4389.3;5.1;11.0;0.0;-1.7
14.04.2022 04:00;105.6;4.8;0.5;0.20;14.2;5.0;;4180.8;4.8;11.0;0.0;-1.4
14.04.2022 05:00;102.7;4.8;0.5;0.20;13.8;5.2;;4147.5;4.8;10.6;0.0;-1.5
14.04.2022 06:00;96.6;4.6;0.5;0.20;14.2;5.2;;3779.3;4.7;10.1;0.0;1.5
14.04.2022 07:00;92.8;5.1;0.6;0.20;15.0;5.3;;3660.5;5.3;10.2;0.0;79.5
14.04.2022 08:00;87.6;5.1;0.6;0.20;14.2;5.3;;3560.2;5.5;11.5;0.0;254.4
14.04.2022 09:00;91.9;5.0;0.7;0.20;13.5;5.2;;3511.2;5.3;11.8;0.0;251.6
14.04.2022 10:00;96.6;5.1;0.7;0.20;13.1;5.3;;3782.8;5.6;12.7;0.0;597.3
14.04.2022 11:00;100.3;6.5;0.7;0.20;16.5;6.4;;5008.3;7.5;13.5;0.0;722.2
14.04.2022 12:00;103.9;7.8;0.8;0.20;17.6;7.6;;6092.6;9.0;14.2;0.0;814.3
14.04.2022 13:00;114.8;6.8;0.8;0.20;17.4;8.3;;6238.0;7.4;15.1;0.0;853.7
14.04.2022 14:00;121.9;6.3;0.8;0.20;18.1;8.3;;5921.7;6.6;16.2;0.0;807.7
14.04.2022 15:00;126.9;7.0;0.7;0.20;19.1;8.8;;6080.5;7.4;17.6;0.0;764.8
14.04.2022 16:00;133.3;7.4;0.7;0.20;19.8;9.1;;6495.1;7.7;17.8;0.0;623.0
14.04.2022 17:00;137.5;7.2;0.7;0.20;18.4;8.7;;5892.0;7.5;17.8;0.0;416.1
14.04.2022 18:00;139.8;7.2;0.6;0.20;17.9;8.2;;5503.3;7.3;17.8;0.0;252.9
14.04.2022 19:00;136.1;7.5;0.6;0.20;18.1;8.3;;5423.3;7.6;16.1;0.0;48.5
14.04.2022 20:00;130.6;8.8;1.0;0.20;19.5;9.6;;5902.1;8.8;14.8;0.0;-0.6
14.04.2022 21:00;126.2;9.3;1.2;0.20;22.1;11.0;;5245.5;9.4;13.8;0.0;-0.7
14.04.2022 22:00;118.5;9.6;1.1;0.20;21.1;11.1;;5078.4;9.6;13.3;0.0;-0.1
14.04.2022 23:00;112.2;9.6;0.8;0.20;21.6;12.4;;4809.5;9.6;12.8;0.0;-0.1
15.04.2022 00:00;104.3;9.1;0.7;0.20;22.4;12.7;;4675.0;9.1;11.8;0.0;-0.3
15.04.2022 01:00;108.1;9.5;0.7;0.20;20.5;13.5;;4820.1;9.6;11.3;0.0;-1.0
15.04.2022 02:00;99.3;9.1;0.5;0.20;17.8;13.0;;4605.0;9.2;10.9;0.0;-0.3
15.04.2022 03:00;97.5;8.7;0.4;0.20;15.3;12.0;;4091.9;8.7;10.5;0.0;-0.4
15.04.2022 04:00;88.3;8.0;0.3;0.20;15.6;12.3;;3928.2;8.0;10.1;0.0;-0.1
15.04.2022 05:00;91.2;7.7;0.2;0.20;15.2;11.8;;3762.5;7.7;9.8;0.0;-0.4
15.04.2022 06:00;86.5;7.5;0.2;0.20;15.2;12.2;;3631.5;7.6;9.4;0.0;0.6
15.04.2022 07:00;86.6;7.2;0.2;0.20;14.2;11.6;;3494.5;7.3;10.0;0.0;30.0
15.04.2022 08:00;78.9;7.4;0.2;0.20;14.3;11.6;;3512.5;7.6;10.4;0.0;151.8
15.04.2022 09:00;75.4;7.7;0.2;0.20;13.0;10.7;;3595.0;8.1;11.1;0.0;192.0
15.04.2022 10:00;80.8;7.9;0.2;0.20;15.4;12.6;;3663.4;8.5;11.4;0.0;395.0
15.04.2022 11:00;80.0;8.7;0.2;0.20;18.1;15.2;;4135.9;9.5;12.2;0.0;417.1
15.04.2022 12:00;91.5;8.9;0.2;0.20;21.5;18.2;;3999.7;9.3;12.6;0.0;230.0
15.04.2022 13:00;99.4;8.6;0.2;0.20;23.6;19.2;;3554.4;8.9;14.9;0.0;652.6
15.04.2022 14:00;103.0;8.1;0.2;0.20;22.5;17.2;;3097.3;8.3;15.2;0.0;519.8
15.04.2022 15:00;102.3;7.3;0.1;0.20;18.0;13.3;;2844.2;7.6;16.1;0.0;661.1
15.04.2022 16:00;105.1;6.8;0.1;0.20;16.8;11.0;;2778.5;7.0;16.6;0.0;594.0
15.04.2022 17:00;107.6;6.4;0.1;0.20;16.8;10.1;;2884.2;6.6;16.4;0.0;437.2
15.04.2022 18:00;109.0;6.0;0.1;0.20;15.6;8.7;;2921.3;6.2;15.6;0.0;239.0
15.04.2022 19:00;106.3;5.4;0.1;0.20;14.2;7.4;;2789.8;5.5;14.0;0.0;73.7
15.04.2022 20:00;101.0;4.9;0.1;0.20;11.9;6.6;;2607.2;5.0;12.2;0.0;1.4
15.04.2022 21:00;100.1;4.6;0.1;0.20;9.7;5.9;;2388.9;4.6;12.4;0.0;-0.8
15.04.2022 22:00;100.3;4.1;0.1;0.20;7.5;4.9;;2206.3;4.1;12.4;0.0;-1.4
15.04.2022 23:00;96.0;4.2;0.1;0.20;9.9;5.9;;2289.0;4.3;11.2;0.0;-2.0
16.04.2022 00:00;90.4;4.7;0.1;0.20;9.6;6.5;;2636.1;4.7;10.0;0.0;-2.0
16.04.2022 01:00;88.6;5.3;0.1;0.20;8.8;7.1;;2875.2;5.4;9.1;0.0;-2.0
16.04.2022 02:00;89.0;5.3;0.2;0.20;9.1;7.9;;2746.5;5.3;8.3;0.0;-1.8
16.04.2022 03:00;83.6;5.1;0.2;0.20;9.0;7.4;;2600.7;5.1;7.1;0.0;-1.8
16.04.2022 04:00;84.2;5.6;0.2;0.20;8.7;7.6;;3021.1;5.6;6.9;0.0;-1.6
16.04.2022 05:00;82.6;6.3;0.2;0.20;8.4;7.5;;3804.7;6.3;6.1;0.0;-1.6
16.04.2022 06:00;76.1;6.3;0.1;0.20;8.3;7.2;;3530.7;6.3;5.1;0.0;5.2
16.04.2022 07:00;69.4;5.9;0.1;0.20;9.0;7.8;;3100.1;6.2;5.9;0.1;97.0
16.04.2022 08:00;57.3;7.0;0.2;0.20;8.0;6.9;;3811.0;8.0;6.7;0.0;211.8
16.04.2022 09:00;53.7;8.1;0.2;0.20;7.8;6.8;;4117.2;9.3;6.3;0.0;198.7
16.04.2022 10:00;55.6;7.6;0.1;0.20;8.6;7.9;;3365.9;8.4;6.5;0.0;155.1
16.04.2022 11:00;57.0;7.5;0.1;0.20;8.8;7.7;;3135.9;8.1;6.5;0.0;120.9
16.04.2022 12:00;61.9;6.8;0.1;0.20;7.9;6.8;;3205.9;7.3;6.6;0.0;135.6
16.04.2022 13:00;64.0;6.7;0.1;0.20;8.8;7.6;;3105.5;7.3;7.2;0.0;180.0
16.04.2022 14:00;73.9;5.8;0.1;0.20;9.1;7.6;;2723.6;6.6;9.5;0.0;722.6
